Title,Released,Prod_Budget,Dom_Gross,World_Gross
Toy Story 2,1999-11-19,90000000.0,245852179.0,511358276.0
Spy Game,2001-11-21,90000000.0,62362560.0,143049560.0
What Lies Beneath,2000-07-21,90000000.0,155464351.0,288693989.0
Pixels,2015-07-24,90000000.0,78747585.0,244126300.0
King Arthur,2004-07-07,90000000.0,51877963.0,203877963.0
Cinderella Man,2005-06-03,88000000.0,61649911.0,105021488.0
Twister,1996-05-10,88000000.0,241688385.0,495700000.0
Fantastic Four,2005-07-08,87500000.0,154696080.0,330717080.0
Hannibal,2001-02-09,87000000.0,165092266.0,350100280.0
Seabiscuit,2003-07-25,86000000.0,120277854.0,148715342.0
Arthur Christmas,2011-11-23,85000000.0,46462469.0,149717124.0
Ocean's Thirteen,2007-06-08,85000000.0,117144465.0,311744465.0
I Now Pronounce You Chuck and Larry,2007-07-20,85000000.0,119725280.0,185708462.0
Zodiac,2007-03-02,85000000.0,33080084.0,83080084.0
Mirror Mirror,2012-03-30,85000000.0,64935167.0,173613482.0
The Holiday,2006-12-08,85000000.0,63280000.0,205190324.0
The Core,2003-03-28,85000000.0,31111260.0,74132631.0
Fast & Furious,2009-04-03,85000000.0,155064265.0,363064265.0
Enchanted,2007-11-21,85000000.0,127706877.0,340384141.0
The Bourne Supremacy,2004-07-23,85000000.0,176087450.0,288587450.0
Tower Heist,2011-11-04,85000000.0,78046570.0,153487972.0
Memoirs of a Geisha,2005-12-09,85000000.0,57010853.0,161510853.0
Judge Dredd,1995-06-30,85000000.0,34687912.0,113487912.0
Enemy of the State,1998-11-20,85000000.0,111549836.0,250649836.0
The Fast and the Furious: Tokyo Drift,2006-06-16,85000000.0,62615510.0,157794205.0
Enemy at the Gates,2001-03-16,85000000.0,51396781.0,96971293.0
Horton Hears a Who,2008-03-14,85000000.0,154529439.0,299477886.0
Showtime,2002-03-15,85000000.0,37948765.0,78948765.0
Happy Feet,2006-11-17,85000000.0,198000317.0,385000317.0
Father's Day,1997-05-09,85000000.0,28681080.0,35681080.0
102 Dalmatians,2000-11-22,85000000.0,66941559.0,66941559.0
Cast Away,2000-12-22,85000000.0,233632142.0,427230516.0
Meet Joe Black,1998-11-13,85000000.0,44650003.0,44650003.0
The Rundown,2003-09-26,85000000.0,47641743.0,80831893.0
Collateral Damage,2002-02-08,85000000.0,40048332.0,78353508.0
Cats & Dogs: The Revenge of Kitty Galore,2010-07-30,85000000.0,45539292.0,114979922.0
Last Action Hero,1993-06-18,85000000.0,50016394.0,137298489.0
Safe House,2012-02-10,85000000.0,126181630.0,208542162.0
It's Complicated,2009-12-25,85000000.0,112735375.0,224614744.0
Divergent,2014-03-21,85000000.0,150947895.0,276014965.0
Hotel Transylvania,2012-09-28,85000000.0,148313048.0,378505812.0
Ocean's Eleven,2001-12-07,85000000.0,183417150.0,450728529.0
Open Season,2006-09-29,85000000.0,85105259.0,191932158.0
Air Force One,1997-07-25,85000000.0,172956409.0,315268353.0
Scott Pilgrim vs. The World,2010-08-13,85000000.0,31611316.0,48056764.0
Nutty Professor II: The Klumps,2000-07-28,84000000.0,123307945.0,166307945.0
RED 2,2013-07-19,84000000.0,53262560.0,137162560.0
Scooby-Doo,2002-06-14,84000000.0,153294164.0,276294164.0
Charlotte's Web,2006-12-15,82500000.0,82985708.0,143985708.0
Jumper,2008-02-14,82500000.0,81168265.0,223636949.0
Hellboy II: The Golden Army,2008-07-11,82500000.0,75986503.0,160388063.0
Click,2006-06-23,82500000.0,137355633.0,237685089.0
The Expendables,2010-08-13,82000000.0,103068524.0,268268174.0
The Longest Yard,2005-05-27,82000000.0,158119460.0,190320568.0
The 6th Day,2000-11-17,82000000.0,34543701.0,96024898.0
Bruce Almighty,2003-05-23,81000000.0,242704995.0,483473962.0
Evolution,2001-06-08,80000000.0,38311134.0,98341932.0
Daylight,1996-12-06,80000000.0,32908290.0,158908290.0
Four Christmases,2008-11-26,80000000.0,120146040.0,168311558.0
Looney Tunes: Back in Action,2003-11-14,80000000.0,20950820.0,54540662.0
Nine,2009-12-18,80000000.0,19676965.0,53508858.0
Mighty Joe Young,1998-12-25,80000000.0,50632037.0,50632037.0
Mission: Impossible,1996-05-21,80000000.0,180981886.0,457697994.0
The Legend of Zorro,2005-10-28,80000000.0,45575336.0,141475336.0
Thirteen Days,2000-12-22,80000000.0,34566746.0,66554547.0
Walking with Dinosaurs,2013-12-20,80000000.0,36076121.0,130580730.0
Lost In Space,1998-04-03,80000000.0,69117629.0,136047317.0
What Dreams May Come,1998-10-02,80000000.0,55485043.0,71485043.0
Grown Ups 2,2013-07-12,80000000.0,133668525.0,247023808.0
Get Smart,2008-06-20,80000000.0,130319208.0,226739416.0
Cold Mountain,2003-12-25,80000000.0,95632614.0,165173909.0
Con Air,1997-06-06,80000000.0,101117573.0,224117573.0
Timeline,2003-11-26,80000000.0,19480739.0,26703184.0
Face/Off,1997-06-27,80000000.0,112276146.0,241200000.0
Little Nicky,2000-11-10,80000000.0,39442871.0,58270391.0
Oceans,2010-04-22,80000000.0,19422319.0,86787530.0
The Haunting,1999-07-23,80000000.0,91188905.0,180188905.0
The Hunger Games,2012-03-23,80000000.0,408010692.0,677923379.0
"Six Days, Seven Nights",1998-06-12,80000000.0,74339294.0,164800000.0
The Last Witch Hunter,2015-10-23,80000000.0,27367660.0,131234406.0
The Manchurian Candidate,2004-07-30,80000000.0,65948711.0,96148711.0
Red Planet,2000-11-10,80000000.0,17480890.0,33463969.0
Bedtime Stories,2008-12-25,80000000.0,110101975.0,221468935.0
Fantasia 2000 (IMAX),2000-01-01,80000000.0,60507228.0,60507228.0
The Book of Eli,2010-01-15,80000000.0,94835059.0,158750817.0
The Invasion,2007-08-17,80000000.0,15074191.0,40147042.0
Zookeeper,2011-07-08,80000000.0,80360866.0,170805525.0
Fury,2014-10-17,80000000.0,85755593.0,211755593.0
Arthur et les Minimoys,2006-12-15,80000000.0,15132763.0,113325743.0
The Postman,1997-12-25,80000000.0,17650704.0,20841123.0
Batman Returns,1992-06-18,80000000.0,162833635.0,266824291.0
A Sound of Thunder,2005-09-02,80000000.0,1900451.0,6300451.0
Yogi Bear,2010-12-17,80000000.0,100246011.0,204774690.0
Bewitched,2005-06-24,80000000.0,63313159.0,131159306.0
The Brothers Grimm,2005-08-26,80000000.0,37899638.0,105299638.0
The Mummy,1999-05-07,80000000.0,155385488.0,416385488.0
"Don Gato, el inicio de la pandilla",2015-12-31,80000000.0,0.0,4116170.0
The Hangover Part II,2011-05-26,80000000.0,254464305.0,586464305.0
Something's Gotta Give,2003-12-12,80000000.0,124685242.0,266685242.0
Surrogates,2009-09-25,80000000.0,38577772.0,119668350.0
Just Go With It,2011-02-11,80000000.0,103028109.0,214974953.0
Déjà Vu,2006-11-22,80000000.0,64038616.0,181038616.0
The Day the Earth Stood Still,2008-12-12,80000000.0,79366978.0,233066978.0
Robots,2005-03-11,80000000.0,128200012.0,260700012.0
Shutter Island,2010-02-19,80000000.0,128012934.0,299461782.0
Conspiracy Theory,1997-08-08,80000000.0,76118990.0,142783718.0
Daredevil,2003-02-14,80000000.0,102543518.0,182782518.0
Pompeii,2014-02-21,80000000.0,23169033.0,108469033.0
Babe: Pig in the City,1998-11-25,80000000.0,18319860.0,69131860.0
Alvin and the Chipmunks: Chipwrecked,2011-12-16,80000000.0,133107389.0,349088523.0
Over the Hedge,2006-05-19,80000000.0,155019340.0,343397247.0
Space Jam,1996-11-15,80000000.0,90463534.0,250200000.0
The Pink Panther,2006-02-10,80000000.0,82226474.0,158926474.0
The Time Machine,2002-03-08,80000000.0,56684819.0,98983590.0
Fantasia 2000 (Theatrical Release),2000-06-16,80000000.0,9103630.0,9103630.0
Spirit: Stallion of the Cimarron,2002-05-24,80000000.0,73215310.0,106515310.0
Flubber,1997-11-26,80000000.0,92993801.0,177993801.0
Battlefield Earth: A Saga of the Year 3000,2000-05-12,80000000.0,21471685.0,29725663.0
Eagle Eye,2008-09-26,80000000.0,101440743.0,178066569.0
Swordfish,2001-06-08,80000000.0,69772969.0,147080413.0
Lilo & Stitch,2002-06-21,80000000.0,145771527.0,245800000.0
Mars Attacks!,1996-12-13,80000000.0,37771017.0,101371017.0
Hotel Transylvania 2,2015-09-25,80000000.0,169700110.0,470909901.0
The Wild,2006-04-14,80000000.0,37384046.0,99010667.0
Deep Impact,1998-05-08,80000000.0,140464664.0,349464664.0
Road to Perdition,2002-07-12,80000000.0,104054514.0,183354514.0
The Lion King,1994-06-15,79300000.0,422780140.0,987480140.0
Jack and Jill,2011-11-11,79000000.0,74158157.0,150519217.0
Journey 2: The Mysterious Island,2012-02-10,79000000.0,103860290.0,318146162.0
A Beautiful Mind,2001-12-21,78000000.0,170708996.0,317668058.0
Cloudy with a Chance of Meatballs 2,2013-09-27,78000000.0,119793567.0,274392649.0
Exorcist: The Beginning,2004-08-20,78000000.0,41814863.0,43957541.0
Red Dragon,2002-10-04,78000000.0,92955420.0,206455420.0
Hidalgo,2004-03-05,78000000.0,67286731.0,107336658.0
The League of Extraordinary Gentlemen,2003-07-11,78000000.0,66465204.0,179265204.0
Astérix et Obélix: Au service de Sa Majesté ,2012-12-31,77600000.0,0.0,60680125.0
The Little Prince,2016-02-12,77500000.0,1311213.0,90226482.0
2 Fast 2 Furious,2003-06-06,76000000.0,127120058.0,236410607.0
The Adventures of Rocky & Bullwinkle,2000-06-30,76000000.0,26000610.0,35129610.0
Despicable Me 2,2013-07-03,76000000.0,368065385.0,974873764.0
Children of Men,2006-12-25,76000000.0,35552383.0,69853395.0
Charlie Wilson's War,2007-12-21,75000000.0,66661095.0,119512771.0
Be Cool,2005-03-04,75000000.0,55849401.0,94944017.0
Monster House,2006-07-21,75000000.0,73661010.0,141267370.0
Immortals,2011-11-11,75000000.0,83504017.0,211562435.0
Monkeybone,2001-02-23,75000000.0,5409517.0,5409517.0
Dreamgirls,2006-12-15,75000000.0,103365956.0,155708695.0
Independence Day,1996-07-02,75000000.0,306169255.0,817400878.0
Titan A.E.,2000-06-16,75000000.0,22751979.0,36751979.0
The Terminal,2004-06-18,75000000.0,77073959.0,218673959.0
Lady in the Water,2006-07-21,75000000.0,42285169.0,72785169.0
The Lost World: Jurassic Park,1997-05-22,75000000.0,229086679.0,618638999.0
Hairspray,2007-07-20,75000000.0,118871849.0,202871849.0
50 First Dates,2004-02-13,75000000.0,120776832.0,196324496.0
The Rock,1996-06-07,75000000.0,134069511.0,336069511.0
Grown Ups,2010-06-25,75000000.0,162001186.0,272223430.0
Bandits,2001-10-12,75000000.0,41523271.0,71523271.0
Hostage,2005-03-11,75000000.0,34636443.0,77636443.0
Vertical Limit,2000-12-08,75000000.0,68473360.0,213500000.0
Flight of the Phoenix,2004-12-17,75000000.0,21009180.0,34009180.0
The Man From U.N.C.L.E.,2015-08-14,75000000.0,45445109.0,105445109.0
Shark Tale,2004-10-01,75000000.0,161412000.0,371917043.0
Constantine,2005-02-18,75000000.0,75976178.0,221594911.0
Inspector Gadget,1999-07-23,75000000.0,97387965.0,97387965.0
Spanglish,2004-12-17,75000000.0,42044321.0,54344321.0
Ice Age: The Meltdown,2006-03-31,75000000.0,195330621.0,651899282.0
Madagascar,2005-05-27,75000000.0,193595521.0,556559566.0
Life,1999-04-16,75000000.0,64062587.0,73521587.0
Hotel for Dogs,2009-01-16,75000000.0,73034460.0,118230763.0
Wanted,2008-06-27,75000000.0,134508551.0,342416460.0
Virus,1999-01-15,75000000.0,14010690.0,30626690.0
Tears of the Sun,2003-03-07,75000000.0,43632458.0,85632458.0
Sucker Punch,2011-03-25,75000000.0,36392502.0,89758389.0
First Knight,1995-07-07,75000000.0,37361412.0,127361412.0
Anna and the King,1999-12-17,75000000.0,39251128.0,39251128.0
Hollywood Homicide,2003-06-13,75000000.0,30207785.0,50409753.0
Soldier,1998-10-23,75000000.0,14623082.0,14623082.0
Munich,2005-12-23,75000000.0,47379090.0,131492772.0
X-Men,2000-07-14,75000000.0,157299717.0,296339717.0
Now You See Me,2013-05-31,75000000.0,117723989.0,351723989.0
Killers,2010-06-04,75000000.0,47059963.0,95572749.0
The SpongeBob Movie: Sponge Out of Water,2015-02-06,74000000.0,162994032.0,311594032.0
Minions,2015-07-10,74000000.0,336045770.0,1163624481.0
Unbreakable,2000-11-22,73243106.0,94999143.0,248099143.0
Talladega Nights: The Ballad of Ricky Bobby,2006-08-04,73000000.0,148213377.0,162870525.0
The Angry Birds Movie,2016-05-20,73000000.0,105811592.0,338107974.0
Snake Eyes,1998-08-07,73000000.0,55591409.0,103891409.0
Sphere,1998-02-13,73000000.0,37068294.0,50168294.0
The Simpsons Movie,2007-07-27,72500000.0,183135014.0,527071022.0
Fool's Gold,2008-02-08,72500000.0,70231041.0,109362966.0
Funny People,2009-07-31,72500000.0,51855045.0,71880305.0
The Kingdom,2007-09-28,72500000.0,47467250.0,86509602.0
Doctor Dolittle 2,2001-06-22,72000000.0,112950721.0,176101721.0
The Majestic,2001-12-21,72000000.0,27796042.0,37306334.0
Jarhead,2005-11-04,72000000.0,62647540.0,96947540.0
Braveheart,1995-05-24,72000000.0,75545647.0,209045647.0
Driven,2001-04-27,72000000.0,32616869.0,54616869.0
Two Brothers,2004-06-25,72000000.0,19176754.0,62176754.0
The Village,2004-07-30,71682975.0,114197520.0,257641634.0
Doctor Dolittle,1998-06-26,71500000.0,144156605.0,294156605.0
Signs,2002-08-02,70702619.0,227965690.0,408265690.0
Underworld: Awakening,2012-01-20,70000000.0,62321039.0,160379930.0
xXx,2002-08-09,70000000.0,141930000.0,267200000.0
The Finest Hours,2016-01-29,70000000.0,27569558.0,48197252.0
Shrek 2,2004-05-19,70000000.0,441226247.0,937008132.0
Cars,2006-06-09,70000000.0,244082982.0,461651246.0
Hercules,1997-06-13,70000000.0,99112101.0,250700000.0
Escape Plan,2013-10-18,70000000.0,25135965.0,103735965.0
Rumor Has It,2005-12-25,70000000.0,42996140.0,88933562.0
Hard Rain,1998-01-16,70000000.0,19870567.0,19870567.0
Vanilla Sky,2001-12-14,70000000.0,100614858.0,202726605.0
Stardust,2007-08-10,70000000.0,38634938.0,137022245.0
S.W.A.T.,2003-08-08,70000000.0,116877597.0,207154748.0
Sleepy Hollow,1999-11-19,70000000.0,101068340.0,207068340.0
Seven Years in Tibet,1997-10-08,70000000.0,37945884.0,131445884.0
Die Hard 2,1990-07-03,70000000.0,117323878.0,239814025.0
Sky Captain and the World of Tomorrow,2004-09-17,70000000.0,37760080.0,49730854.0
Agora,2010-05-28,70000000.0,619423.0,38992292.0
Dracula Untold,2014-10-10,70000000.0,55991880.0,216821942.0
War Horse,2011-12-25,70000000.0,79883359.0,156815529.0
Rollerball,2002-02-08,70000000.0,18990542.0,25852508.0
Big Fish,2003-12-10,70000000.0,66432867.0,123954323.0
The Abyss,1989-08-09,70000000.0,54243125.0,54243125.0
The Legend of Hercules,2014-01-10,70000000.0,18848538.0,61402445.0
Ballistic: Ecks vs. Sever,2002-09-20,70000000.0,14294842.0,14294842.0
Killer Elite,2011-09-23,70000000.0,25124986.0,65409046.0
Doom,2005-10-21,70000000.0,28212337.0,54612337.0
Ransom,1996-11-08,70000000.0,136492681.0,308700000.0
Basic Instinct 2,2006-03-31,70000000.0,5946136.0,35417162.0
Bad Company,2002-06-07,70000000.0,30157016.0,69157016.0
Rock of Ages,2012-06-15,70000000.0,38518613.0,61031932.0
Osmosis Jones,2001-08-10,70000000.0,13596911.0,13596911.0
The Monuments Men,2014-02-07,70000000.0,78031620.0,158702748.0
Inglourious Basterds,2009-08-20,70000000.0,120774594.0,316915264.0
The Dilemma,2011-01-14,70000000.0,48475290.0,70546865.0
Olympus Has Fallen,2013-03-22,70000000.0,98927592.0,150562164.0
Legends of Oz: Dorothys Return,2014-05-09,70000000.0,8462347.0,20107933.0
Blackhat,2015-01-16,70000000.0,7889395.0,19535476.0
I Spy,2002-11-01,70000000.0,33561137.0,60279822.0
Runaway Bride,1999-07-30,70000000.0,152257509.0,310138178.0
Who Framed Roger Rabbit?,1988-06-22,70000000.0,154112492.0,351500000.0
Hook,1991-12-11,70000000.0,119654823.0,300854823.0
Wall Street 2: Money Never Sleeps,2010-09-24,70000000.0,52474616.0,137431619.0
Hart's War,2002-02-15,70000000.0,19076815.0,33076815.0
AVP: Alien Vs. Predator,2004-08-13,70000000.0,80281096.0,172543519.0
Battle: Los Angeles,2011-03-11,70000000.0,83552429.0,213463976.0
Alvin and the Chipmunks: The Squeakquel,2009-12-23,70000000.0,219614612.0,443483213.0
The Siege,1998-11-06,70000000.0,40934175.0,116625798.0
Wolf,1994-06-17,70000000.0,65011757.0,131011757.0
We Were Soldiers,2002-03-01,70000000.0,78120196.0,114658262.0
Star Trek: Insurrection,1998-12-11,70000000.0,70187658.0,117800000.0
Dinner for Schmucks,2010-07-30,69000000.0,73026337.0,86796502.0
Despicable Me,2010-07-09,69000000.0,251513985.0,543495033.0
Ted 2,2015-06-26,68000000.0,81284830.0,216500183.0
Money Train,1995-11-22,68000000.0,35324232.0,77224232.0
The Score,2001-07-13,68000000.0,71069884.0,113542091.0
The Insider,1999-11-05,68000000.0,28965197.0,60265197.0
The Twilight Saga: Eclipse,2010-06-30,68000000.0,300531751.0,706102828.0
The Sum of All Fears,2002-05-31,68000000.0,118471320.0,193500000.0
Mystery Men,1999-08-06,68000000.0,29762011.0,33462011.0
Hall Pass,2011-02-25,68000000.0,45060734.0,87173475.0
Dreamcatcher,2003-03-21,68000000.0,33685268.0,75685268.0
Abraham Lincoln: Vampire Hunter,2012-06-22,67500000.0,37519139.0,137489730.0
Body of Lies,2008-10-10,67500000.0,39394666.0,118556530.0
Doctor Seuss' The Lorax,2012-03-02,67500000.0,214030500.0,350976753.0
Last Man Standing,1996-09-20,67000000.0,18115927.0,18115927.0
The Last Legion,2007-08-17,67000000.0,5932060.0,25357771.0
Entrapment,1999-04-30,66000000.0,87707396.0,211700000.0
Need for Speed,2014-03-14,66000000.0,43568507.0,194169619.0
The X Files: Fight the Future,1998-06-19,66000000.0,83898313.0,189176423.0
Red Dawn,2012-11-21,65000000.0,44806783.0,48164150.0
Saving Private Ryan,1998-07-24,65000000.0,216335085.0,485035085.0
Ice Age,2002-03-15,65000000.0,176387405.0,386116343.0
We Are Marshall,2006-12-22,65000000.0,43545364.0,43545364.0
"I, Frankenstein",2014-01-24,65000000.0,19075290.0,74575290.0
Eyes Wide Shut,1999-07-16,65000000.0,55691208.0,104267443.0
The Mask of Zorro,1998-07-17,65000000.0,93828745.0,233700000.0
You've Got Mail,1998-12-18,65000000.0,115821495.0,250800000.0
Jumanji,1995-12-15,65000000.0,100458310.0,262758310.0
Tian jiang xiong shi,2015-09-04,65000000.0,74070.0,116864070.0
Blade: Trinity,2004-12-08,65000000.0,52397389.0,132397389.0
This Means War,2012-02-17,65000000.0,54760791.0,156974557.0
Space Cowboys,2000-08-04,65000000.0,90454043.0,128874043.0
Focus,2015-02-27,65000000.0,53862963.0,154362963.0
Mona Lisa Smile,2003-12-19,65000000.0,63803100.0,141205169.0
Les Miserables,2012-12-25,65000000.0,148809770.0,442169052.0
Fight Club,1999-10-15,65000000.0,37030102.0,100853753.0
Annie,2014-12-19,65000000.0,85911262.0,139840525.0
Due Date,2010-11-05,65000000.0,100539043.0,211739043.0
Death Race,2008-08-22,65000000.0,36316032.0,72516819.0
Everest,2015-09-18,65000000.0,43309450.0,221662676.0
Lincoln,2012-11-09,65000000.0,182207973.0,273346281.0
What Women Want,2000-12-15,65000000.0,182805123.0,374105123.0
World Trade Center,2006-08-09,65000000.0,70278893.0,163295654.0
Total Recall,1990-06-01,65000000.0,119394839.0,261400000.0
Resident Evil: Retribution,2012-09-14,65000000.0,42345531.0,238940997.0
Oliver Twist,2005-09-23,65000000.0,2070920.0,26670920.0
Primary Colors,1998-03-20,65000000.0,39017984.0,39017984.0
Sin City: A Dame to Kill For,2014-08-22,65000000.0,13757804.0,39499349.0
The Kid,2000-07-07,65000000.0,69688384.0,69688384.0
The Matrix,1999-03-31,65000000.0,171479930.0,463517383.0
Spy!,2015-06-05,65000000.0,110825712.0,233125712.0
Broken Arrow,1996-02-09,65000000.0,70645997.0,148345997.0
Proof of Life,2000-12-08,65000000.0,32598931.0,62761005.0
The Long Kiss Goodnight,1996-10-11,65000000.0,33447612.0,33447612.0
The Missing,2003-11-26,65000000.0,26900336.0,38253433.0
The Dictator,2012-05-16,65000000.0,59650222.0,180148897.0
Hudson Hawk,1991-05-24,65000000.0,17218916.0,17218916.0
Elektra,2005-01-14,65000000.0,24409722.0,56409722.0
The Santa Clause 2,2002-11-01,65000000.0,139225854.0,172825854.0
Lucky Numbers,2000-10-27,65000000.0,10014234.0,10014234.0
Zathura,2005-11-11,65000000.0,28045540.0,58545540.0
Apollo 13,1995-06-30,65000000.0,172070496.0,334100000.0
Cliffhanger,1993-05-28,65000000.0,84049211.0,255000000.0
Step Brothers,2008-07-25,65000000.0,100468793.0,128468793.0
Unbroken,2014-12-25,65000000.0,115637895.0,163442936.0
Astro Boy,2009-10-23,65000000.0,19551067.0,41636243.0
